OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-5824,2023-088V,2026-06-23T10:25:53.547456,15.27577091,.00019479,43.0029,233.5483,275.9629,84.1001,0,U,57067,999,16650,.13707213E-4,.115E-5,0
STARLINK-5844,2023-088W,2026-06-23T15:16:54.439680,15.27575818,.00014982,43.0029,235.9041,271.8596,88.2084,0,U,57068,999,16649,.3942662E-4,.823E-5,0
STARLINK-5821,2023-088X,2026-06-23T09:46:07.389408,15.27576781,.0001391,43.0003,219.5006,302.1831,57.8885,0,U,57069,999,16649,.11271169E-4,.48E-6,0
STARLINK-5828,2023-088Y,2026-06-23T20:08:13.008480,15.27574549,.00018125,43.0010,216.7312,299.9237,60.1435,0,U,57070,999,16673,.175436E-5,-.214E-5,0
STARLINK-5834,2023-088Z,2026-06-23T09:31:19.559424,15.27574747,.00020426,43.0039,219.4351,281.1679,78.8943,0,U,57071,999,16649,.568665E-5,-.106E-5,0
STARLINK-5843,2023-088AA,2026-06-23T20:19:18.860448,15.27578204,.00018245,43.0011,216.7861,275.6945,84.3699,0,U,57072,999,16575,.21166262E-4,.32E-5,0
STARLINK-5838,2023-088AB,2026-06-23T20:13:45.827328,15.27577498,.00019228,43.0031,216.7570,279.0754,80.9880,0,U,57073,999,16575,.37396959E-4,.767E-5,0
STARLINK-5773,2023-088AC,2026-06-24T21:00:19.630080,15.27577811,.0001324,43.0025,228.8553,270.1971,89.8729,0,U,57074,999,16668,.11802E-4,.63E-6,0
STARLINK-5542,2023-088AD,2026-06-23T19:18:15.254208,15.27576243,.0001267,43.0007,216.4676,273.4133,86.6574,0,U,57075,999,16673,.21568275E-4,.331E-5,0
STARLINK-6155,2023-088AE,2026-06-23T14:08:14.657856,15.27575628,.00018607,43.0029,218.2947,275.1453,84.9186,0,U,57076,999,16652,.15315899E-4,.159E-5,0
STARLINK-6194,2023-088AF,2026-06-23T09:40:34.647456,15.27586957,.00014368,42.9997,219.4741,272.0357,88.0330,0,U,57077,999,16682,.16508941E-4,.192E-5,0
STARLINK-6245,2023-088AH,2026-06-23T19:33:03.576672,15.27575358,.00012037,43.0010,216.5487,266.7883,93.2831,0,U,57079,999,16673,.27522446E-4,.495E-5,0
STARLINK-6243,2023-088AJ,2026-06-23T14:17:29.351040,15.27578027,.00014935,43.0016,218.3394,271.8729,88.1952,0,U,57080,999,16652,.29693866E-4,.555E-5,0
STARLINK-6184,2023-088AK,2026-06-23T19:44:09.652416,15.27573554,.00010667,43.0015,216.6024,274.8025,85.2705,0,U,57081,999,16673,.211159E-6,-.256E-5,0
STARLINK-6248,2023-088AL,2026-06-23T19:23:48.209568,15.27576021,.00011414,42.9997,216.4970,274.2579,85.8142,0,U,57082,999,16673,.13539142E-4,.111E-5,0
STARLINK-6253,2023-088AM,2026-06-23T20:04:30.624384,15.27575467,.00016813,43.0029,216.7000,281.7285,78.3378,0,U,57083,999,16673,.27632031E-4,.498E-5,0
STARLINK-6240,2023-088AN,2026-06-23T10:13:40.353600,15.27573336,.00010718,42.9996,218.7904,267.1236,92.9493,0,U,57084,999,16667,-.3722421E-5,-.364E-5,0
STARLINK-6232,2023-088AP,2026-06-23T19:16:24.199104,15.27576532,.00012554,43.0002,216.4563,271.9583,88.1124,0,U,57085,999,16673,.19913139E-4,.286E-5,0
STARLINK-6247,2023-088AQ,2026-06-23T19:49:42.765024,15.27572034,.00010439,43.0020,216.6319,294.3790,65.6953,0,U,57086,999,16673,-.12643464E-4,-.61E-5,0
STARLINK-6251,2023-088AR,2026-06-23T19:21:57.268512,15.27578028,.00012291,43.0025,216.4862,273.4520,86.6191,0,U,57087,999,16673,.3961865E-5,-.153E-5,0
STARLINK-6257,2023-088AS,2026-06-23T19:55:15.662496,15.27575986,.00012491,43.0027,216.6575,300.4992,59.5736,0,U,57088,999,16673,.7267458E-5,-.62E-6,0
STARLINK-6259,2023-088AT,2026-06-23T19:47:51.347040,15.27578169,.00012512,43.0026,216.6177,275.6915,84.3794,0,U,57089,999,16673,.17023243E-4,.206E-5,0
STARLINK-6254,2023-088AU,2026-06-23T19:27:30.272256,15.27578555,.00013788,43.0003,216.5091,270.9388,89.1306,0,U,57090,999,16673,.18965809E-4,.26E-5,0
STARLINK-6262,2023-088AV,2026-06-23T19:36:46.522368,15.27598074,.00015218,43.0004,216.5587,270.8900,89.1778,0,U,57091,999,16673,-.14539822E-3,-.4263E-4,0
STARLINK-6225,2023-088AW,2026-06-23T19:31:12.303840,15.27575517,.00011979,42.9995,216.5310,274.6185,85.4530,0,U,57092,999,16673,.16356526E-4,.188E-5,0
STARLINK-6229,2023-088AX,2026-06-23T19:53:24.490752,15.27565751,.00011602,43.0025,216.6441,291.1150,68.9578,0,U,57093,999,16673,.38831556E-4,.806E-5,0
STARLINK-6235,2023-088AY,2026-06-23T19:58:57.665568,15.27574796,.00012412,43.0031,216.6697,302.1645,57.9086,0,U,57094,999,16673,.15668997E-4,.169E-5,0
STARLINK-6132,2023-090A,2026-06-24T22:28:30.271872,15.27578244,.0001417,43.0065,35.9537,268.5427,91.5263,0,U,57101,999,16673,-.56187E-5,-.417E-5,0
STARLINK-6111,2023-090B,2026-06-24T22:39:35.963136,15.27579272,.000218,43.0057,36.0134,267.9004,92.1598,0,U,57102,999,16673,.51303E-4,.1149E-4,0
STARLINK-6130,2023-090D,2026-06-24T22:34:03.133056,15.27576079,.0001697,43.0068,35.9819,267.9203,92.1454,0,U,57104,999,16672,.3758E-4,.772E-5,0
STARLINK-6097,2023-090E,2026-06-24T22:43:18.340320,15.27578509,.000173,43.0051,36.0252,270.0358,90.0295,0,U,57105,999,16673,.23811E-4,.393E-5,0
STARLINK-6118,2023-090F,2026-06-24T22:26:38.807232,15.27580265,.0001377,43.0061,35.9412,272.7677,87.3017,0,U,57106,999,16673,.47445E-4,.1044E-4,0
STARLINK-6131,2023-090G,2026-06-24T23:25:39.129312,15.27574887,.0001203,43.0032,35.3845,266.4326,93.6388,0,U,57107,999,16674,.20566E-4,.304E-5,0
STARLINK-6099,2023-090H,2026-06-24T22:21:05.693760,15.27578214,.0001492,43.0064,35.9103,275.3161,84.7520,0,U,57108,999,16673,.19559E-4,.276E-5,0
STARLINK-6139,2023-090J,2026-06-23T23:36:52.845408,15.27575314,.00015561,43.0024,41.6899,264.1380,95.9294,0,U,57109,999,16658,-.15452597E-3,-.4511E-4,0
STARLINK-6134,2023-090K,2026-06-24T22:15:33.128064,15.27587803,.0001616,43.0064,35.8859,291.0604,69.0075,0,U,57110,999,16673,.44138E-4,.953E-5,0
STARLINK-6140,2023-090L,2026-06-24T23:42:18.200160,15.27574924,.0001284,43.0061,35.4709,264.5899,95.4807,0,U,57111,999,16674,.94562E-5,-.2E-7,0
STARLINK-6141,2023-090M,2026-06-23T08:52:27.116256,15.27569670,.00014017,43.0058,44.8329,281.8930,78.1765,0,U,57112,999,16649,-.16056534E-4,-.704E-5,0
STARLINK-6142,2023-090N,2026-06-24T23:31:13.410048,15.27562325,.0001114,43.0052,35.4140,267.6701,92.4023,0,U,57113,999,16674,-.53123E-4,-.1723E-4,0
STARLINK-6125,2023-090P,2026-06-24T23:36:45.101376,15.27579100,.0001163,43.0035,35.4460,272.3068,87.7651,0,U,57114,999,16674,.25358E-4,.436E-5,0
STARLINK-6085,2023-090Q,2026-06-24T23:36:00.252864,15.17616065,.0019345,42.9991,28.6936,180.7046,179.3778,0,U,57115,999,16682,.11864E-2,.24259E-3,0
STARLINK-6129,2023-090R,2026-06-24T23:20:07.600416,15.27573943,.0000766,43.0011,35.3636,228.7300,131.3485,0,U,57116,999,16674,.65478E-4,.154E-4,0
STARLINK-6148,2023-090S,2026-06-24T23:21:57.806208,15.27575955,.0000982,43.0031,35.3662,290.4525,69.6221,0,U,57117,999,16673,.55322E-4,.126E-4,0
STARLINK-6150,2023-090U,2026-06-24T22:45:08.819136,15.27587754,.0001174,43.0049,36.0257,279.1196,80.9523,0,U,57119,999,16673,.26397E-4,.464E-5,0
STARLINK-6147,2023-090V,2026-06-24T23:45:59.778144,15.27583628,.0001192,43.0060,35.4873,271.4783,88.5933,0,U,57120,999,16674,.10026E-4,.14E-6,0
STARLINK-6152,2023-090W,2026-06-24T21:44:06.647136,15.27579195,.000128,43.0005,35.7164,268.6335,91.4370,0,U,57121,999,16654,.6783E-4,.1605E-4,0
STARLINK-6149,2023-090X,2026-06-24T22:56:15.396864,15.27577251,.0001525,43.0031,36.0820,260.5848,99.4831,0,U,57122,999,16673,.15493E-4,.164E-5,0
STARLINK-6154,2023-090Y,2026-06-24T22:22:56.714304,15.27578384,.0001575,43.0067,35.9127,270.6094,89.4578,0,U,57123,999,16654,.17609E-4,.222E-5,0
STARLINK-6146,2023-090Z,2026-06-24T23:51:32.753376,15.27581220,.0001658,43.0061,35.5170,276.3326,83.7336,0,U,57124,999,16674,.33474E-4,.659E-5,0
STARLINK-6100,2023-090AA,2026-06-24T21:58:28.858656,15.27577195,.0001109,43.0029,17.6604,264.4497,95.6228,0,U,57125,999,16675,.17242E-4,.212E-5,0
STARLINK-6167,2023-090AB,2026-06-24T21:33:12.168864,15.27582431,.0001755,43.0051,36.5011,247.9581,112.1085,0,U,57126,999,16672,-.13975E-3,-.4106E-4,0
STARLINK-6165,2023-090AC,2026-06-24T23:34:54.153408,15.27577270,.0001255,43.0052,35.4246,246.4135,113.6585,0,U,57127,999,16655,.60974E-4,.1416E-4,0
STARLINK-6163,2023-090AD,2026-06-24T23:23:47.940288,15.27578423,.0001042,43.0023,35.3669,255.2092,104.8644,0,U,57128,999,16655,.22268E-4,.351E-5,0
STARLINK-6170,2023-090AE,2026-06-24T23:05:05.447904,15.27577227,.0001706,43.0053,18.0128,264.4721,95.5936,0,U,57129,999,16675,.51196E-4,.1147E-4,0
STARLINK-6172,2023-090AF,2026-06-24T23:29:21.200640,15.27580880,.0000753,43.0021,35.4013,237.6775,122.4004,0,U,57130,999,16655,.19198E-4,.266E-5,0
STARLINK-6162,2023-090AG,2026-06-23T23:43:38.558208,15.27587007,.00014071,43.0028,22.7502,267.1859,92.8832,0,U,57131,999,16661,.79777407E-4,.1934E-4,0
STARLINK-6128,2023-090AH,2026-06-24T23:40:28.428096,15.27564498,.0001172,43.0055,35.4554,271.1486,88.9231,0,U,57132,999,16655,-.28905E-4,-.1057E-4,0
STARLINK-6143,2023-090AJ,2026-06-24T23:38:11.596416,15.27562948,.0001599,43.0039,17.3251,269.6579,90.4089,0,U,57133,999,16676,-.85087E-4,-.2602E-4,0
STARLINK-6133,2023-090AK,2026-06-23T23:38:03.918048,15.27594462,.00023174,43.0048,22.7227,255.3909,104.6685,0,U,57134,999,16661,.120344E-4,.69E-6,0
STARLINK-6127,2023-090AL,2026-06-24T21:49:13.780128,15.27593703,.0001377,43.0011,17.6204,274.8123,85.2571,0,U,57135,999,16675,-.58215E-4,-.1864E-4,0
STARLINK-6112,2023-090AM,2026-06-23T20:40:52.445568,15.27579261,.0001194,43.0030,23.5175,256.1612,103.9107,0,U,57136,999,16661,.22712472E-4,.363E-5,0
STARLINK-5347,2023-090AN,2026-06-23T23:36:13.842720,15.27579000,.00018278,43.0039,22.7129,258.8577,101.2069,0,U,57137,999,16661,.3637332E-5,-.162E-5,0
STARLINK-5336,2023-090AP,2026-06-24T21:52:55.816032,15.27577861,.0001173,43.0022,17.6389,254.2642,105.8080,0,U,57138,999,16675,.31748E-4,.612E-5,0
STARLINK-5355,2023-090AQ,2026-06-23T23:39:57.350016,15.27576141,.00014633,43.0031,22.7295,261.3501,98.7185,0,U,57139,999,16661,.33402223E-4,.657E-5,0
STARLINK-5357,2023-090AS,2026-06-23T23:41:47.049504,15.27563461,.00012688,43.0025,22.7384,269.5074,90.5632,0,U,57141,999,16661,.53246593E-4,.1203E-4,0
STARLINK-5361,2023-090AT,2026-06-24T23:19:41.107584,15.27578156,.0001213,43.0027,17.2233,252.9379,107.1340,0,U,57142,999,16676,.16179E-4,.183E-5,0
STARLINK-5358,2023-090AU,2026-06-24T21:51:04.729824,15.27578652,.0001369,43.0015,17.6237,249.7877,110.2828,0,U,57143,999,16675,.69432E-5,-.71E-6,0
STARLINK-5150,2023-090AV,2026-06-23T23:45:29.603808,15.27588841,.00016224,43.0033,22.7550,256.9409,103.1262,0,U,57144,999,16661,.62572987E-4,.146E-4,0
STARLINK-5768,2023-090AW,2026-06-24T22:28:04.902240,15.27575810,.0001269,43.0056,17.8091,275.1313,84.9394,0,U,57145,999,16675,.32657E-4,.636E-5,0
STARLINK-5791,2023-090AX,2026-06-24T23:30:47.181600,15.27575477,.0001217,43.0027,17.2765,266.1458,93.9255,0,U,57146,999,16676,.24736E-4,.419E-5,0
STARLINK-5765,2023-090AY,2026-06-24T22:42:52.957728,15.27577892,.0001311,43.0051,17.8842,269.0859,90.9842,0,U,57147,999,16694,.30425E-4,.575E-5,0
STARLINK-5788,2023-090AZ,2026-06-24T22:48:25.682400,15.27574932,.0001847,43.0054,17.9139,255.2455,104.8192,0,U,57148,999,16675,.39779E-5,-.153E-5,0
STARLINK-5778,2023-090BA,2026-06-24T21:22:54.128064,15.26741631,.0001091,43.0028,3.3418,257.3841,102.6888,0,U,57149,999,16710,.10833E-4,.31E-6,0
STARLINK-5780,2023-090BB,2026-06-24T22:30:22.067424,15.27577443,.0000967,43.0036,24.6440,257.4103,102.6640,0,U,57150,999,16686,.20831E-4,.311E-5,0
STARLINK-5776,2023-090BC,2026-06-24T22:22:37.810848,15.27485726,.0001684,43.0077,17.7815,302.0632,58.0056,0,U,57151,999,16694,-.24808E-3,-.7063E-4,0
STARLINK-6164,2023-090BD,2026-06-24T23:36:20.124000,15.27577690,.0001123,43.0024,17.3050,257.5749,102.4977,0,U,57152,999,16695,.23288E-4,.379E-5,0
STARLINK-5879,2023-090BE,2026-06-24T21:03:11.384640,15.27579632,.0001758,43.0025,6.9195,240.7984,119.2692,0,U,57153,999,16656,.2532E-4,.434E-5,0
STARLINK-6106,2023-090BF,2026-06-24T22:33:37.894752,15.27574990,.0001294,43.0066,17.8363,273.6931,86.3773,0,U,57154,999,16694,-.11656E-3,-.3468E-4,0
STARLINK-6108,2023-090BG,2026-06-23T23:27:10.878336,15.27597021,.00020837,43.0073,23.5100,262.1168,97.9448,0,U,57155,999,16679,.12273457E-3,.3118E-4,0
STARLINK-6137,2023-090BH,2026-06-25T04:00:00.999072,15.36155289,.0001339,43.0053,16.5213,262.4150,279.7841,0,U,57156,999,574,.24145E-2,.87659E-3,0
METEOR-M2 3,2023-091A,2026-06-25T04:17:13.996608,14.24047335,.0004743,98.6079,230.9934,135.7905,224.3654,0,U,57166,999,15565,.11059E-4,-.18E-6,0
2023-091C,2023-091C,2026-06-25T03:50:35.221632,15.26671995,.0012667,97.5025,238.5193,82.1534,278.1142,0,U,57168,999,16547,.39518E-3,.10322E-3,0
2023-091D,2023-091D,2026-06-25T04:41:34.790784,15.24299746,.0011589,97.5112,237.7508,78.3422,281.9115,0,U,57169,999,16538,.43228E-3,.10516E-3,0
2023-091E,2023-091E,2026-06-25T04:41:48.017760,15.24299474,.0010403,97.5117,237.8291,71.5056,288.7311,0,U,57170,999,16538,.42945E-3,.10443E-3,0
2023-091F,2023-091F,2026-06-25T04:41:15.792288,15.24300781,.0012464,97.5113,237.7788,87.0828,273.1836,0,U,57171,999,16538,.42972E-3,.10457E-3,0
UMKA 1 (RS40S),2023-091G,2026-06-25T04:28:45.124896,15.20901948,.0014329,97.5051,234.8530,92.9659,267.3216,0,U,57172,999,16522,.33652E-3,.7392E-4,0
2023-091H,2023-091H,2026-06-25T04:02:54.484224,15.28794768,.0011197,97.5051,239.4254,88.9931,271.2591,0,U,57173,999,16552,.50949E-3,.1422E-3,0
2023-091J,2023-091J,2026-06-25T04:27:33.704928,15.13977889,.0014774,97.5054,229.1681,117.9299,242.3430,0,U,57174,999,16484,.21953E-3,.3927E-4,0
CUBEBEL 2 (EU11S),2023-091K,2026-06-25T04:00:12.072096,15.29336095,.0011185,97.5054,239.4552,90.4763,269.7758,0,U,57175,999,16552,.57373E-3,.16295E-3,0
SITRO-AIS 5 (KATYS),2023-091L,2026-06-25T04:22:26.330016,15.29623738,.0012541,97.5062,240.1578,78.7378,281.5270,0,U,57176,999,16556,.53223E-3,.15251E-3,0
ZORKIY-2M 1,2023-091M,2026-06-25T04:08:28.199040,15.20999402,.0014815,97.5092,235.1124,90.4727,269.8206,0,U,57177,999,16521,.40346E-3,.8905E-4,0
CUBESX-HSE 3 (RS42S),2023-091N,2026-06-25T03:30:19.759392,15.31397345,.0011659,97.5093,241.8342,69.9783,290.2712,0,U,57178,999,16564,.54528E-3,.16506E-3,0
2023-091P,2023-091P,2026-06-25T04:50:47.794848,15.16547638,.0016487,97.5094,232.1121,97.6660,262.6446,0,U,57179,999,16500,.23468E-3,.4525E-4,0
MONITOR-3 (RS58S),2023-091Q,2026-06-25T04:30:59.824224,15.27989233,.0012829,97.5086,239.6932,76.0743,284.1922,0,U,57180,999,16551,.49761E-3,.13555E-3,0
2023-091R,2023-091R,2026-06-25T03:43:56.323200,15.14543227,.0016703,97.5066,229.9998,108.7988,251.5058,0,U,57181,999,16489,.22156E-3,.4031E-4,0
MONITOR-4 (RS57S),2023-091S,2026-06-25T04:00:11.848320,15.28073885,.001286,97.5080,239.6432,76.4224,283.8447,0,U,57182,999,16551,.46339E-3,.12649E-3,0
2023-091T,2023-091T,2026-06-25T04:11:02.767776,15.19057296,.0012768,97.5089,234.7529,84.9928,275.2763,0,U,57183,999,16518,.27651E-3,.5739E-4,0
MONITOR-2 (RS39S),2023-091U,2026-06-25T03:39:00.190656,15.18977804,.0012754,97.5073,234.3835,87.0152,273.2541,0,U,57184,999,16516,.26148E-3,.541E-4,0
2023-091V,2023-091V,2026-06-25T03:58:57.969408,15.39747610,.0007008,97.5062,247.0703,57.2654,302.9266,0,U,57185,999,16600,.66325E-3,.26236E-3,0
CSTP 1.2 (STC 1.2),2023-091W,2026-06-25T03:49:55.236576,15.29025970,.0019385,97.5151,242.4991,68.2469,292.0832,0,U,57186,999,16567,.36161E-3,.10174E-3,0
SVYATOBOR 1 (RS60S),2023-091X,2026-06-25T04:28:59.636640,15.26739485,.0010612,97.5091,240.0482,70.2976,289.9407,0,U,57187,999,16553,.42724E-3,.11182E-3,0
HORS 1,2023-091Y,2026-06-25T04:07:21.563040,15.26849877,.0010079,97.5070,239.7944,70.4935,289.7391,0,U,57188,999,16553,.45117E-3,.11851E-3,0
VIZARD-METEO (RS38S),2023-091Z,2026-06-25T03:50:16.300896,15.36256949,.0007704,97.5094,245.8054,53.3791,306.8160,0,U,57189,999,16591,.58426E-3,.20615E-3,0
POLYTECH-UNIVERSE 3 (RS46S),2023-091AB,2026-06-25T04:16:38.724672,15.19182311,.001708,97.5049,233.9137,101.5362,258.7791,0,U,57191,999,16516,.29626E-3,.6187E-4,0
SITRO-AIS 6 (CHIRKIN),2023-091AC,2026-06-25T04:18:46.574208,15.26073557,.0012938,97.5070,239.2318,81.8224,278.4481,0,U,57192,999,16550,.49347E-3,.12682E-3,0
SITRO-AIS 8 (ANOKHIN),2023-091AD,2026-06-25T04:26:43.504800,15.32331964,.0011495,97.5059,241.7822,75.1412,285.1102,0,U,57193,999,16567,.5281E-3,.16456E-3,0
SITRO-AIS 7 (FARTUSHNIY),2023-091AE,2026-06-25T04:25:40.405152,15.25758337,.0012814,97.5067,239.0575,82.6993,277.5701,0,U,57194,999,16549,.50258E-3,.12795E-3,0
AVION KALUGA 650,2023-091AF,2026-06-25T04:35:52.435104,15.20429477,.0011876,97.5090,235.7355,85.3191,274.9401,0,U,57195,999,16524,.30912E-3,.6685E-4,0
HORS 2,2023-091AG,2026-06-25T04:45:26.921664,15.32074415,.0008856,97.5091,243.3373,63.7925,296.4226,0,U,57196,999,16575,.52828E-3,.16316E-3,0
A-SEANSAT-PG1,2023-091AH,2026-06-25T03:34:14.248128,15.37210486,.0007726,97.5083,245.9006,60.9429,299.2588,0,U,57197,999,16593,.60586E-3,.22051E-3,0
SITRO-AIS 10 (BURDAEV),2023-091AK,2026-06-25T04:23:26.009088,15.38889998,.0006899,97.5083,246.9172,55.6453,304.5443,0,U,57199,999,16599,.64149E-3,.24665E-3,0
2023-091AL,2023-091AL,2026-06-25T04:44:38.433120,15.46109887,.0005558,97.5052,250.8265,38.0552,322.1088,0,U,57200,999,16624,.74177E-3,.36366E-3,0
SITRO-AIS 9 (SHCHUKIN),2023-091AM,2026-06-25T03:31:29.293248,15.38388238,.0007161,97.5082,246.6038,56.0780,304.1145,0,U,57201,999,16597,.6271E-3,.23717E-3,0
CSTP 1.1 (STC 1.1),2023-091AN,2026-06-25T04:15:58.887360,15.19190564,.0011067,97.5116,234.9422,84.2375,276.0121,0,U,57202,999,16517,.30596E-3,.6379E-4,0
UTMN 2 (RS27S),2023-091AP,2026-06-25T03:49:24.655296,15.32228623,.0008788,97.5090,243.4911,59.7335,300.4775,0,U,57203,999,16576,.48674E-3,.15097E-3,0
SITRO-AIS 12 (SMIRENNIY),2023-091AQ,2026-06-25T03:15:47.873664,15.38682104,.0006656,97.5094,247.0648,50.9906,309.1931,0,U,57204,999,16599,.61756E-3,.23576E-3,0
2023-091AS,2023-091AS,2026-06-25T04:20:38.368032,15.64608982,.000104,97.5037,256.5152,335.7035,24.4175,0,U,57206,999,16664,.10966E-2,.106944E-2,0
SITRO-AIS 11 (SHEFFER),2023-091AU,2026-06-25T03:31:56.357184,15.39110802,.0006548,97.5092,247.3281,50.6344,309.5480,0,U,57208,999,16601,.64074E-3,.24813E-3,0
H2SAT (HEINRICH HERTZ),2023-093A,2026-06-25T04:02:52.281024,1.00269945,.0000838,0.0478,107.4966,16.8507,210.3752,0,U,57213,999,1099,0,.11E-6,0
SYRACUSE 4B,2023-093B,2026-06-24T04:03:33.691680,1.00269741,.0000234,0.0238,19.4728,105.9411,201.3480,0,U,57214,999,703,0,0,0
KUZGTU 1 (RS47S),2023-091AV,2026-06-25T03:27:42.455232,15.30024033,.0011992,97.5067,240.7054,73.4358,286.8199,0,U,57217,999,16559,.5247E-3,.15217E-3,0
STARLINK-5525,2023-094A,2026-06-24T23:13:30.620064,15.27579541,.0001449,43.0041,144.7586,278.7967,81.2721,0,U,57218,999,16352,-.29462E-5,-.343E-5,0
STARLINK-5520,2023-094B,2026-06-24T23:18:22.310784,15.27579334,.0001681,43.0047,148.1854,300.8621,59.2065,0,U,57219,999,16348,.94188E-4,.233E-4,0
STARLINK-5880,2023-094C,2026-06-25T04:10:04.473696,15.27575071,.000179,43.0044,147.1291,294.4544,65.6120,0,U,57220,999,16351,.92191E-5,-.9E-7,0
STARLINK-5875,2023-094D,2026-06-25T05:04:25.661568,16.12236098,.0003135,42.9948,130.6620,239.4191,120.6382,0,U,57221,999,16370,.7084E-3,.806561E-2,.37787E-3
STARLINK-5870,2023-094E,2026-06-25T05:09:47.471328,15.27586866,.0001216,43.0030,143.1709,271.6998,88.3714,0,U,57222,999,16419,.56816E-4,.1302E-4,0
STARLINK-5519,2023-094F,2026-06-25T05:18:18.375264,15.27589488,.0001035,43.0014,146.6286,275.6746,84.3988,0,U,57223,999,16352,.70075E-4,.1667E-4,0
STARLINK-5983,2023-094G,2026-06-25T05:15:20.011104,15.27575118,.0001151,43.0031,143.1981,278.2528,81.8193,0,U,57224,999,16356,-.44057E-5,-.383E-5,0
STARLINK-6294,2023-094H,2026-06-25T04:53:19.972032,15.27580472,.0001075,42.9997,143.9390,268.7301,91.3427,0,U,57225,999,16355,.30389E-4,.574E-5,0
STARLINK-6350,2023-094J,2026-06-25T04:32:58.994016,15.27584588,.000151,43.0005,143.8346,269.2818,90.7860,0,U,57226,999,16355,.27219E-4,.487E-5,0
STARLINK-5996,2023-094K,2026-06-25T05:23:52.560960,15.27584191,.0001528,43.0033,146.6475,292.6359,67.4331,0,U,57227,999,16352,-.28929E-4,-.1058E-4,0
STARLINK-6230,2023-094L,2026-06-25T04:54:58.626144,15.27579205,.000074,43.0008,143.0923,262.3099,97.7669,0,U,57228,999,16356,.27285E-4,.489E-5,0
STARLINK-6233,2023-094M,2026-06-25T04:38:32.250048,15.27574218,.000137,43.0013,143.8661,265.7142,94.3553,0,U,57229,999,16355,.27375E-4,.491E-5,0
STARLINK-6250,2023-094N,2026-06-25T04:42:14.013792,15.27578827,.0001136,43.0008,143.8830,270.5315,89.5407,0,U,57230,999,16355,.15786E-4,.172E-5,0
STARLINK-5840,2023-094P,2026-06-24T04:55:05.208960,15.27576664,.00013378,43.0018,149.3402,265.5815,94.4883,0,U,57231,999,16340,.27940311E-4,.507E-5,0
STARLINK-5872,2023-094Q,2026-06-25T04:20:01.979808,15.27579838,.0001117,43.0026,143.7590,259.4991,100.5735,0,U,57232,999,16421,.39053E-4,.813E-5,0
STARLINK-5866,2023-094R,2026-06-24T04:38:26.099232,15.27577939,.00017574,43.0031,149.2614,277.1433,82.9219,0,U,57233,999,16340,.29219526E-4,.542E-5,0
STARLINK-6368,2023-094S,2026-06-25T05:07:56.534592,15.27570589,.0000903,43.0037,143.1525,269.4194,90.6554,0,U,57234,999,16356,-.28252E-4,-.1039E-4,0
STARLINK-6360,2023-094T,2026-06-24T23:22:46.968672,15.27565349,.0001661,43.0036,144.7998,266.2903,93.7759,0,U,57235,999,16352,-.20972E-4,-.839E-5,0
STARLINK-6315,2023-094U,2026-06-24T22:51:31.698144,15.27577648,.0001534,43.0039,134.2009,262.8727,97.1950,0,U,57236,999,16364,.36747E-4,.749E-5,0
STARLINK-6365,2023-094V,2026-06-24T23:09:50.002848,15.27568424,.0001508,43.0033,144.7277,280.1970,79.8711,0,U,57237,999,16352,.69975E-4,.1663E-4,0
STARLINK-6334,2023-094W,2026-06-24T23:11:51.774144,15.27572093,.0003071,42.9966,134.2926,291.2740,68.7784,0,U,57238,999,16364,-.58497E-4,-.1872E-4,0
STARLINK-6330,2023-094X,2026-06-25T05:13:28.930080,15.27575199,.0001186,43.0033,143.1811,288.4511,71.6212,0,U,57239,999,16356,-.11997E-5,-.295E-5,0
STARLINK-6351,2023-094Y,2026-06-24T21:59:43.305216,15.27577780,.0000449,43.0012,133.9265,282.3251,77.7551,0,U,57240,999,16364,.16344E-4,.188E-5,0
STARLINK-6349,2023-094Z,2026-06-24T22:57:05.236704,15.27574341,.0001317,43.0036,134.2278,270.5923,89.4778,0,U,57241,999,16364,.34299E-5,-.168E-5,0
STARLINK-6306,2023-094AA,2026-06-24T21:32:10.474944,15.27579718,.0000902,43.0025,134.6407,263.0722,97.0027,0,U,57242,999,16363,.35925E-5,-.163E-5,0
STARLINK-6346,2023-094AB,2026-06-24T23:00:47.091168,15.27578523,.0001473,43.0033,134.2445,266.8341,93.2343,0,U,57243,999,16364,.15568E-4,.166E-5,0
STARLINK-5610,2023-094AC,2026-06-24T04:34:45.250464,15.27582582,.00008988,43.0008,137.9441,273.0842,86.9907,0,U,57244,999,16353,-.43843871E-4,-.1468E-4,0
STARLINK-5587,2023-094AD,2026-06-24T21:43:16.834080,15.27574284,.0001092,43.0012,134.6923,248.6982,111.3753,0,U,57245,999,16363,.62884E-4,.1469E-4,0
STARLINK-5049,2023-094AE,2026-06-24T21:54:11.649312,15.27562630,.0000765,43.0007,133.8944,264.2921,95.7843,0,U,57246,999,16364,-.39914E-4,-.1359E-4,0
